name,bonus,bps,clean_sheets,element,fixture,goals_conceded,influence,kickoff_time,minutes,opponent_team,penalties_saved,round,saves,selected,team_a_score,team_h_score,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,GW,position,season
Allan_McGregor,0,0,0,146,105,0,0.0,2016-11-06T14:15:00Z,0,13,0,11,0,1034,1.0,2.0,0,-22,8,30,44,True,11,GK,2016-17
Stuart_Taylor,0,0,0,597,105,0,0.0,2016-11-06T14:15:00Z,0,7,0,11,0,993,1.0,2.0,0,575,651,76,40,False,11,GK,2016-17
Heurelho_Gomes,0,14,0,407,107,2,36.0,2016-11-06T14:15:00Z,32,9,0,11,5,95857,1.0,6.0,1,1071,4547,3476,49,False,11,GK,2016-17
Fraser_Forster,0,8,0,294,105,2,1.6,2016-11-06T14:15:00Z,90,7,0,11,0,185178,1.0,2.0,1,553,5806,5253,50,False,11,GK,2016-17
Simon_Mignolet,0,0,0,188,107,0,0.0,2016-11-06T14:15:00Z,0,18,0,11,0,87693,1.0,6.0,0,-6169,514,6683,49,True,11,GK,2016-17
Loris_Karius,0,23,0,189,107,1,39.0,2016-11-06T14:15:00Z,90,18,0,11,7,41889,1.0,6.0,4,2189,4643,2454,49,True,11,GK,2016-17
Costel_Pantilimon,0,16,0,406,107,4,41.2,2016-11-06T14:15:00Z,58,9,0,11,6,19225,1.0,6.0,1,-456,75,531,43,False,11,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,105,0,0.0,2016-11-06T14:15:00Z,0,7,0,11,0,284,1.0,2.0,0,-5,2,7,45,False,11,GK,2016-17
Eldin_Jakupovic,0,0,0,147,105,0,0.0,2016-11-06T14:15:00Z,0,13,0,11,0,823786,1.0,2.0,0,-24578,8458,33036,40,True,11,GK,2016-17
Dusan_Kuciak,0,0,0,517,105,0,0.0,2016-11-06T14:15:00Z,0,13,0,11,0,10607,1.0,2.0,0,-40,201,241,40,True,11,GK,2016-17
David_Marshall,0,21,0,554,105,1,40.8,2016-11-06T14:15:00Z,90,13,0,11,6,3479,1.0,2.0,4,-112,167,279,45,True,11,GK,2016-17
Sergio_Romero,0,0,0,243,109,0,0.0,2016-11-06T15:00:00Z,0,16,0,11,0,5025,3.0,1.0,0,-83,30,113,48,False,11,GK,2016-17
David_de Gea,0,6,0,242,109,1,7.6,2016-11-06T15:00:00Z,90,16,0,11,0,1587106,3.0,1.0,2,-24463,9643,34106,55,False,11,GK,2016-17
Lukasz_Fabianski,0,4,0,356,109,3,0.0,2016-11-06T15:00:00Z,90,11,0,11,0,205210,3.0,1.0,1,-8752,873,9625,50,True,11,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,109,0,0.0,2016-11-06T15:00:00Z,0,11,0,11,0,97481,3.0,1.0,0,-1061,291,1352,40,True,11,GK,2016-17
Boaz_Myhill,0,0,0,429,106,0,0.0,2016-11-06T16:30:00Z,0,8,0,11,0,25614,2.0,1.0,0,-984,103,1087,42,False,11,GK,2016-17
Ben_Hamer,0,0,0,583,106,0,0.0,2016-11-06T16:30:00Z,0,19,0,11,0,427,2.0,1.0,0,29,60,31,45,True,11,GK,2016-17
Ben_Foster,0,13,0,430,106,1,9.8,2016-11-06T16:30:00Z,90,8,0,11,2,618171,2.0,1.0,2,-22431,3066,25497,47,False,11,GK,2016-17
Jack_Rose,0,0,0,548,106,0,0.0,2016-11-06T16:30:00Z,0,8,0,11,0,9601,2.0,1.0,0,96,330,234,40,False,11,GK,2016-17
Ron-Robert_Zieler,0,14,0,166,106,2,27.2,2016-11-06T16:30:00Z,90,19,0,11,3,16001,2.0,1.0,2,4400,4788,388,44,True,11,GK,2016-17
Kasper_Schmeichel,0,0,0,165,106,0,0.0,2016-11-06T16:30:00Z,0,19,0,11,0,319732,2.0,1.0,0,-36122,3402,39524,50,True,11,GK,2016-17
David_Ospina,0,0,0,1,113,0,0.0,2016-11-19T12:30:00Z,0,11,0,12,0,8975,1.0,1.0,0,-127,73,200,48,False,12,GK,2016-17
David_de Gea,0,6,0,242,113,1,3.0,2016-11-19T12:30:00Z,90,1,0,12,0,1552387,1.0,1.0,2,-44412,5068,49480,55,True,12,GK,2016-17
Petr_Cech,0,17,0,2,113,1,23.6,2016-11-19T12:30:00Z,90,11,0,12,4,680776,1.0,1.0,3,-16371,4558,20929,55,False,12,GK,2016-17
Sergio_Romero,0,0,0,243,113,0,0.0,2016-11-19T12:30:00Z,0,1,0,12,0,5108,1.0,1.0,0,-75,39,114,48,True,12,GK,2016-17
Claudio_Bravo,0,11,0,541,111,1,10.0,2016-11-19T15:00:00Z,90,5,0,12,1,103621,2.0,1.0,2,-4909,2633,7542,55,False,12,GK,2016-17
Ryan_Allsop,0,0,0,600,116,0,0.0,2016-11-19T15:00:00Z,0,14,0,12,0,0,1.0,0.0,0,0,0,0,40,False,12,GK,2016-17
Ben_Hamer,0,0,0,583,119,0,0.0,2016-11-19T15:00:00Z,0,18,0,12,0,471,1.0,2.0,0,-10,27,37,45,False,12,GK,2016-17
Ron-Robert_Zieler,0,8,0,166,119,2,9.6,2016-11-19T15:00:00Z,90,18,0,12,1,17497,1.0,2.0,1,1159,1829,670,44,False,12,GK,2016-17
Costel_Pantilimon,0,0,0,406,119,0,0.0,2016-11-19T15:00:00Z,0,8,0,12,0,19632,1.0,2.0,0,98,515,417,43,True,12,GK,2016-17
Dusan_Kuciak,0,0,0,517,117,0,0.0,2016-11-19T15:00:00Z,0,15,0,12,0,10813,0.0,3.0,0,84,282,198,40,False,12,GK,2016-17
Eldin_Jakupovic,0,0,0,147,117,0,0.0,2016-11-19T15:00:00Z,0,15,0,12,0,817273,0.0,3.0,0,-10088,9471,19559,40,False,12,GK,2016-17
David_Marshall,0,9,0,554,117,3,9.8,2016-11-19T15:00:00Z,90,15,0,12,1,3933,0.0,3.0,1,307,506,199,45,False,12,GK,2016-17
Willy_Caballero,0,0,0,219,111,0,0.0,2016-11-19T15:00:00Z,0,5,0,12,0,15579,2.0,1.0,0,-367,91,458,48,False,12,GK,2016-17
Stuart_Taylor,0,0,0,597,115,0,0.0,2016-11-19T15:00:00Z,0,9,0,12,0,2690,0.0,0.0,0,815,980,165,40,True,12,GK,2016-17
Steve_Mandanda,0,0,0,102,111,0,0.0,2016-11-19T15:00:00Z,0,10,0,12,0,137802,2.0,1.0,0,-8193,935,9128,44,True,12,GK,2016-17
Simon_Mignolet,0,0,0,188,115,0,0.0,2016-11-19T15:00:00Z,0,13,0,12,0,83903,0.0,0.0,0,-4375,425,4800,48,False,12,GK,2016-17
Vito_Mannone,0,0,0,339,117,0,0.0,2016-11-19T15:00:00Z,0,7,0,12,0,18473,0.0,3.0,0,-565,73,638,43,True,12,GK,2016-17
Wayne_Hennessey,0,12,0,100,111,2,11.0,2016-11-19T15:00:00Z,90,10,0,12,1,87907,2.0,1.0,1,-3167,350,3517,43,True,12,GK,2016-17
Allan_McGregor,0,0,0,146,117,0,0.0,2016-11-19T15:00:00Z,0,15,0,12,0,1035,0.0,3.0,0,-5,24,29,44,False,12,GK,2016-17
Artur_Boruc,0,0,0,29,116,0,0.0,2016-11-19T15:00:00Z,0,14,0,12,0,352206,1.0,0.0,0,2922,12117,9195,46,False,12,GK,2016-17
Alex_McCarthy,0,0,0,101,115,0,0.0,2016-11-19T15:00:00Z,0,9,0,12,0,7004,0.0,0.0,0,-274,17,291,44,True,12,GK,2016-17
Shay_Given,0,0,0,315,116,0,0.0,2016-11-19T15:00:00Z,0,2,0,12,0,24416,1.0,0.0,0,-769,189,958,44,True,12,GK,2016-17
Alexander_Manninger,0,0,0,524,115,0,0.0,2016-11-19T15:00:00Z,0,13,0,12,0,15574,0.0,0.0,0,16,416,400,40,False,12,GK,2016-17
Adam_Federici,1,28,1,30,116,0,32.6,2016-11-19T15:00:00Z,90,14,0,12,5,4500,1.0,0.0,7,-51,46,97,44,False,12,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,112,0,0.0,2016-11-19T15:00:00Z,0,6,0,12,0,97102,1.0,1.0,0,-716,367,1083,40,False,12,GK,2016-17
Lee_Grant,0,13,0,574,116,1,10.6,2016-11-19T15:00:00Z,90,2,0,12,1,110326,1.0,0.0,2,14043,16068,2025,41,True,12,GK,2016-17
Kasper_Schmeichel,0,0,0,165,119,0,0.0,2016-11-19T15:00:00Z,0,18,0,12,0,288352,1.0,2.0,0,-31688,131,31819,50,False,12,GK,2016-17
Jordan_Pickford,0,32,1,340,117,0,39.0,2016-11-19T15:00:00Z,90,7,0,12,5,563483,0.0,3.0,7,24659,28038,3379,41,True,12,GK,2016-17
Julian_Speroni,0,0,0,99,111,0,0.0,2016-11-19T15:00:00Z,0,10,0,12,0,9919,2.0,1.0,0,-146,43,189,44,True,12,GK,2016-17
Mateusz_Hewelt,0,0,0,596,112,0,0.0,2016-11-19T15:00:00Z,0,16,0,12,0,924,1.0,1.0,0,321,388,67,40,True,12,GK,2016-17
Michael_Simões Domingues,0,0,0,577,117,0,0.0,2016-11-19T15:00:00Z,0,7,0,12,0,353,0.0,3.0,0,-7,12,19,45,True,12,GK,2016-17
Loris_Karius,0,20,1,189,115,0,2.0,2016-11-19T15:00:00Z,90,13,0,12,0,47546,0.0,0.0,6,3657,6131,2474,49,False,12,GK,2016-17
Lukasz_Fabianski,1,21,0,356,112,1,37.4,2016-11-19T15:00:00Z,90,6,0,12,5,197994,1.0,1.0,4,-7744,754,8498,50,False,12,GK,2016-17
Maarten_Stekelenburg,0,12,0,124,112,1,13.4,2016-11-19T15:00:00Z,90,16,0,12,2,181363,1.0,1.0,2,-609,7602,8211,51,True,12,GK,2016-17
Maksymilian_Stryjek,0,0,0,547,117,0,0.0,2016-11-19T15:00:00Z,0,7,0,12,0,2977,0.0,3.0,0,115,173,58,40,True,12,GK,2016-17
Heurelho_Gomes,0,11,0,407,119,1,8.4,2016-11-19T15:00:00Z,90,8,0,12,1,89370,1.0,2.0,2,-7096,893,7989,49,True,12,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,115,0,0.0,2016-11-19T15:00:00Z,0,9,0,12,0,287,0.0,0.0,0,-2,4,6,45,True,12,GK,2016-17
Fraser_Forster,0,25,1,294,115,0,25.8,2016-11-19T15:00:00Z,90,9,0,12,2,173322,0.0,0.0,6,-12214,982,13196,50,True,12,GK,2016-17
Joel_Robles,0,0,0,123,112,0,0.0,2016-11-19T15:00:00Z,0,16,0,12,0,4344,1.0,1.0,0,-55,120,175,48,True,12,GK,2016-17
Joe_Hart,0,0,0,218,111,0,0.0,2016-11-19T15:00:00Z,0,5,0,12,0,48891,2.0,1.0,0,-1010,22,1032,53,False,12,GK,2016-17
Jack_Butland,0,0,0,316,116,0,0.0,2016-11-19T15:00:00Z,0,2,0,12,0,51114,1.0,0.0,0,-2262,218,2480,47,True,12,GK,2016-17
Jakob_Haugaard,0,0,0,317,116,0,0.0,2016-11-19T15:00:00Z,0,2,0,12,0,3970,1.0,0.0,0,-85,10,95,43,True,12,GK,2016-17
Adrián_San Miguel del Castillo,0,0,0,450,118,0,0.0,2016-11-19T17:30:00Z,0,17,0,12,0,110285,2.0,3.0,0,-3504,986,4490,50,False,12,GK,2016-17
Luke_McGee,0,0,0,529,118,0,0.0,2016-11-19T17:30:00Z,0,20,0,12,0,4530,2.0,3.0,0,-19,99,118,40,True,12,GK,2016-17
Michel_Vorm,0,0,0,381,118,0,0.0,2016-11-19T17:30:00Z,0,20,0,12,0,12497,2.0,3.0,0,-307,81,388,49,True,12,GK,2016-17
Pau_López Sabata,0,0,0,564,118,0,0.0,2016-11-19T17:30:00Z,0,20,0,12,0,433,2.0,3.0,0,2,33,31,50,True,12,GK,2016-17
Raphael_Spiegel,0,0,0,591,118,0,0.0,2016-11-19T17:30:00Z,0,17,0,12,0,3848,2.0,3.0,0,608,733,125,40,False,12,GK,2016-17
Hugo_Lloris,0,12,0,380,118,2,12.8,2016-11-19T17:30:00Z,90,20,0,12,1,287730,2.0,3.0,1,876,9325,8449,55,True,12,GK,2016-17
Darren_Randolph,0,10,0,451,118,3,17.8,2016-11-19T17:30:00Z,90,17,0,12,3,20871,2.0,3.0,2,-284,69,353,44,False,12,GK,2016-17
Bradley_Guzan,0,0,0,490,114,0,0.0,2016-11-20T16:00:00Z,0,4,0,12,0,24996,1.0,0.0,0,-740,81,821,44,True,12,GK,2016-17
Asmir_Begovic,0,0,0,74,114,0,0.0,2016-11-20T16:00:00Z,0,12,0,12,0,8892,1.0,0.0,0,-153,65,218,48,False,12,GK,2016-17
Dimitrios_Konstantopoulos,0,0,0,273,114,0,0.0,2016-11-20T16:00:00Z,0,4,0,12,0,5831,1.0,0.0,0,-143,16,159,43,True,12,GK,2016-17
Thibaut_Courtois,0,21,1,73,114,0,9.6,2016-11-20T16:00:00Z,90,12,0,12,1,420863,1.0,0.0,6,41403,48243,6840,55,False,12,GK,2016-17
Víctor_Valdés,0,12,0,274,114,1,21.0,2016-11-20T16:00:00Z,90,4,0,12,2,196368,1.0,0.0,2,10015,14258,4243,45,True,12,GK,2016-17
Jack_Rose,0,0,0,548,120,0,0.0,2016-11-21T20:00:00Z,0,3,0,12,0,10076,0.0,4.0,0,251,432,181,40,True,12,GK,2016-17
Paul_Robinson,0,0,0,472,120,0,0.0,2016-11-21T20:00:00Z,0,19,0,12,0,99701,0.0,4.0,0,-799,595,1394,40,False,12,GK,2016-17
Nick_Pope,0,0,0,471,120,0,0.0,2016-11-21T20:00:00Z,0,19,0,12,0,80929,0.0,4.0,0,-476,589,1065,40,False,12,GK,2016-17
Tom_Heaton,0,13,0,54,120,4,7.4,2016-11-21T20:00:00Z,90,19,0,12,2,617730,0.0,4.0,0,69316,75223,5907,48,False,12,GK,2016-17
Alex_Palmer,0,0,0,601,120,0,0.0,2016-11-21T20:00:00Z,0,3,0,12,0,0,0.0,4.0,0,0,0,0,40,True,12,GK,2016-17
Ben_Foster,0,25,1,430,120,0,13.0,2016-11-21T20:00:00Z,90,3,0,12,2,613158,0.0,4.0,6,-6196,6959,13155,47,True,12,GK,2016-17
Boaz_Myhill,0,0,0,429,120,0,0.0,2016-11-21T20:00:00Z,0,3,0,12,0,25065,0.0,4.0,0,-654,128,782,42,True,12,GK,2016-17
Nick_Pope,0,0,0,471,122,0,0.0,2016-11-26T12:30:00Z,0,10,0,13,0,80574,2.0,1.0,0,-445,254,699,40,True,13,GK,2016-17
Paul_Robinson,0,15,0,472,122,2,18.2,2016-11-26T12:30:00Z,90,10,0,13,3,99291,2.0,1.0,2,-503,316,819,40,True,13,GK,2016-17
Claudio_Bravo,0,21,0,541,122,1,31.4,2016-11-26T12:30:00Z,90,3,0,13,4,103266,2.0,1.0,3,-1188,2379,3567,55,False,13,GK,2016-17
Willy_Caballero,0,0,0,219,122,0,0.0,2016-11-26T12:30:00Z,0,3,0,13,0,15405,2.0,1.0,0,-229,44,273,48,False,13,GK,2016-17
Joe_Hart,0,0,0,218,122,0,0.0,2016-11-26T12:30:00Z,0,3,0,13,0,48476,2.0,1.0,0,-471,17,488,53,False,13,GK,2016-17
Tom_Heaton,0,0,0,54,122,0,0.0,2016-11-26T12:30:00Z,0,10,0,13,0,637451,2.0,1.0,0,14493,27249,12756,48,True,13,GK,2016-17
Jack_Rose,0,0,0,548,124,0,0.0,2016-11-26T15:00:00Z,0,7,0,13,0,10228,1.0,1.0,0,61,211,150,40,False,13,GK,2016-17
Boaz_Myhill,0,0,0,429,124,0,0.0,2016-11-26T15:00:00Z,0,7,0,13,0,24375,1.0,1.0,0,-745,59,804,42,False,13,GK,2016-17
Bradley_Guzan,0,0,0,490,125,0,0.0,2016-11-26T15:00:00Z,0,8,0,13,0,24528,2.0,2.0,0,-512,47,559,43,False,13,GK,2016-17
Ben_Hamer,0,0,0,583,125,0,0.0,2016-11-26T15:00:00Z,0,12,0,13,0,484,2.0,2.0,0,-17,16,33,45,True,13,GK,2016-17
Ben_Foster,0,14,0,430,124,1,14.6,2016-11-26T15:00:00Z,90,7,0,13,3,631222,1.0,1.0,3,16762,22377,5615,47,False,13,GK,2016-17
Alexander_Manninger,0,0,0,524,126,0,0.0,2016-11-26T15:00:00Z,0,15,0,13,0,15675,0.0,2.0,0,-23,215,238,40,True,13,GK,2016-17
Alex_Palmer,0,0,0,601,124,0,0.0,2016-11-26T15:00:00Z,0,7,0,13,0,338,1.0,1.0,0,189,213,24,40,False,13,GK,2016-17
David_Marshall,0,11,0,554,124,1,6.2,2016-11-26T15:00:00Z,90,19,0,13,1,4174,1.0,1.0,2,173,361,188,45,True,13,GK,2016-17
Dimitrios_Konstantopoulos,0,0,0,273,125,0,0.0,2016-11-26T15:00:00Z,0,8,0,13,0,5771,2.0,2.0,0,-85,11,96,42,False,13,GK,2016-17
Dusan_Kuciak,0,0,0,517,124,0,0.0,2016-11-26T15:00:00Z,0,19,0,13,0,10888,1.0,1.0,0,26,152,126,40,True,13,GK,2016-17
Allan_McGregor,0,0,0,146,124,0,0.0,2016-11-26T15:00:00Z,0,19,0,13,0,1020,1.0,1.0,0,-23,2,25,44,True,13,GK,2016-17
Eldin_Jakupovic,0,0,0,147,124,0,0.0,2016-11-26T15:00:00Z,0,19,0,13,0,803325,1.0,1.0,0,-15490,4616,20106,40,True,13,GK,2016-17
Jordan_Pickford,0,22,0,340,126,2,30.0,2016-11-26T15:00:00Z,90,9,0,13,5,589639,0.0,2.0,2,23680,26256,2576,41,False,13,GK,2016-17
Michael_Simões Domingues,0,0,0,577,126,0,0.0,2016-11-26T15:00:00Z,0,9,0,13,0,361,0.0,2.0,0,-4,5,9,45,False,13,GK,2016-17
Simon_Mignolet,0,0,0,188,126,0,0.0,2016-11-26T15:00:00Z,0,15,0,13,0,81450,0.0,2.0,0,-2667,243,2910,48,True,13,GK,2016-17
Steve_Mandanda,0,0,0,102,129,0,0.0,2016-11-26T15:00:00Z,0,16,0,13,0,129946,4.0,5.0,0,-7917,84,8001,44,False,13,GK,2016-17
Ron-Robert_Zieler,0,10,0,166,125,2,3.6,2016-11-26T15:00:00Z,90,12,0,13,0,19445,2.0,2.0,1,1745,2241,496,44,True,13,GK,2016-17
Vito_Mannone,0,0,0,339,126,0,0.0,2016-11-26T15:00:00Z,0,9,0,13,0,18351,0.0,2.0,0,-168,69,237,43,False,13,GK,2016-17
Víctor_Valdés,0,7,0,274,125,2,11.0,2016-11-26T15:00:00Z,90,8,0,13,1,209401,2.0,2.0,0,10748,13455,2707,45,False,13,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,129,0,0.0,2016-11-26T15:00:00Z,0,5,0,13,0,96839,4.0,5.0,0,-456,193,649,40,True,13,GK,2016-17
Kasper_Schmeichel,0,0,0,165,125,0,0.0,2016-11-26T15:00:00Z,0,12,0,13,0,273528,2.0,2.0,0,-14988,63,15051,49,True,13,GK,2016-17
Julian_Speroni,0,0,0,99,129,0,0.0,2016-11-26T15:00:00Z,0,16,0,13,0,9840,4.0,5.0,0,-98,31,129,44,False,13,GK,2016-17
Wayne_Hennessey,0,12,0,100,129,5,22.4,2016-11-26T15:00:00Z,90,16,0,13,3,87273,4.0,5.0,0,-770,631,1401,43,False,13,GK,2016-17
Maksymilian_Stryjek,0,0,0,547,126,0,0.0,2016-11-26T15:00:00Z,0,9,0,13,0,3062,0.0,2.0,0,46,98,52,40,False,13,GK,2016-17
Loris_Karius,0,23,1,189,126,0,10.8,2016-11-26T15:00:00Z,90,15,0,13,1,59507,0.0,2.0,6,10769,11766,997,49,True,13,GK,2016-17
Lukasz_Fabianski,0,11,0,356,129,4,5.8,2016-11-26T15:00:00Z,90,5,0,13,1,197331,4.0,5.0,0,-1059,2135,3194,50,True,13,GK,2016-17
Pau_López Sabata,0,0,0,564,123,0,0.0,2016-11-26T17:30:00Z,0,4,0,13,0,448,1.0,2.0,0,-9,15,24,50,False,13,GK,2016-17
Thibaut_Courtois,0,20,0,73,123,1,37.8,2016-11-26T17:30:00Z,90,17,0,13,5,447116,1.0,2.0,3,18845,24225,5380,56,True,13,GK,2016-17
Asmir_Begovic,0,0,0,74,123,0,0.0,2016-11-26T17:30:00Z,0,17,0,13,0,8877,1.0,2.0,0,-83,27,110,48,True,13,GK,2016-17
Hugo_Lloris,0,14,0,380,123,2,11.6,2016-11-26T17:30:00Z,90,4,0,13,3,279902,1.0,2.0,2,-9096,1707,10803,55,False,13,GK,2016-17
Michel_Vorm,0,0,0,381,123,0,0.0,2016-11-26T17:30:00Z,0,4,0,13,0,12314,1.0,2.0,0,-237,27,264,49,False,13,GK,2016-17
Luke_McGee,0,0,0,529,123,0,0.0,2016-11-26T17:30:00Z,0,4,0,13,0,4586,1.0,2.0,0,14,76,62,40,False,13,GK,2016-17
Jakob_Haugaard,0,0,0,317,130,0,0.0,2016-11-27T12:00:00Z,0,18,0,13,0,3960,1.0,0.0,0,-23,7,30,43,False,13,GK,2016-17
Lee_Grant,1,25,1,574,130,0,9.6,2016-11-27T12:00:00Z,90,18,0,13,2,116034,1.0,0.0,7,5130,7396,2266,41,False,13,GK,2016-17
Costel_Pantilimon,0,0,0,406,130,0,0.0,2016-11-27T12:00:00Z,0,14,0,13,0,19563,1.0,0.0,0,-174,116,290,43,True,13,GK,2016-17
Jack_Butland,0,0,0,316,130,0,0.0,2016-11-27T12:00:00Z,0,18,0,13,0,50188,1.0,0.0,0,-1021,155,1176,47,False,13,GK,2016-17
Heurelho_Gomes,0,5,0,407,130,1,5.2,2016-11-27T12:00:00Z,90,14,0,13,1,90757,1.0,0.0,0,1048,2485,1437,49,True,13,GK,2016-17
Shay_Given,0,0,0,315,130,0,0.0,2016-11-27T12:00:00Z,0,18,0,13,0,23926,1.0,0.0,0,-565,92,657,44,False,13,GK,2016-17
Adam_Federici,0,9,0,30,121,3,1.8,2016-11-27T14:15:00Z,90,1,0,13,0,5002,1.0,3.0,1,398,467,69,44,False,13,GK,2016-17
Artur_Boruc,0,0,0,29,121,0,0.0,2016-11-27T14:15:00Z,0,1,0,13,0,322997,1.0,3.0,0,-29400,779,30179,46,False,13,GK,2016-17
Ryan_Allsop,0,0,0,600,121,0,0.0,2016-11-27T14:15:00Z,0,1,0,13,0,473,1.0,3.0,0,348,371,23,40,False,13,GK,2016-17
Petr_Cech,0,13,0,2,121,1,18.2,2016-11-27T14:15:00Z,90,2,0,13,2,691619,1.0,3.0,2,7106,14172,7066,55,True,13,GK,2016-17
David_Ospina,0,0,0,1,121,0,0.0,2016-11-27T14:15:00Z,0,2,0,13,0,9003,1.0,3.0,0,-81,46,127,48,True,13,GK,2016-17
Raphael_Spiegel,0,0,0,591,127,0,0.0,2016-11-27T16:30:00Z,0,11,0,13,0,4328,1.0,1.0,0,313,416,103,40,False,13,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,128,0,0.0,2016-11-27T16:30:00Z,0,6,0,13,0,288,0.0,1.0,0,-1,3,4,45,True,13,GK,2016-17
Stuart_Taylor,0,0,0,597,128,0,0.0,2016-11-27T16:30:00Z,0,6,0,13,0,3073,0.0,1.0,0,154,292,138,40,True,13,GK,2016-17
Sergio_Romero,0,0,0,243,127,0,0.0,2016-11-27T16:30:00Z,0,20,0,13,0,5121,1.0,1.0,0,-47,25,72,48,True,13,GK,2016-17
Alex_McCarthy,0,0,0,101,128,0,0.0,2016-11-27T16:30:00Z,0,6,0,13,0,6886,0.0,1.0,0,-124,11,135,44,True,13,GK,2016-17
Joel_Robles,0,0,0,123,128,0,0.0,2016-11-27T16:30:00Z,0,13,0,13,0,4297,0.0,1.0,0,-75,41,116,48,False,13,GK,2016-17
Adrián_San Miguel del Castillo,0,0,0,450,127,0,0.0,2016-11-27T16:30:00Z,0,11,0,13,0,105155,1.0,1.0,0,-5277,211,5488,49,False,13,GK,2016-17
Fraser_Forster,0,21,1,294,128,0,5.2,2016-11-27T16:30:00Z,90,6,0,13,1,178386,0.0,1.0,6,4305,6259,1954,50,True,13,GK,2016-17
Darren_Randolph,0,25,0,451,127,1,51.0,2016-11-27T16:30:00Z,90,11,0,13,7,20877,1.0,1.0,4,-38,140,178,44,False,13,GK,2016-17
Mateusz_Hewelt,0,0,0,596,128,0,0.0,2016-11-27T16:30:00Z,0,13,0,13,0,1156,0.0,1.0,0,130,173,43,40,False,13,GK,2016-17
Maarten_Stekelenburg,0,18,0,124,128,1,38.6,2016-11-27T16:30:00Z,90,13,0,13,6,177127,0.0,1.0,4,-4820,2617,7437,51,False,13,GK,2016-17
David_de Gea,0,8,0,242,127,1,11.2,2016-11-27T16:30:00Z,90,20,0,13,1,1538844,1.0,1.0,2,-17554,5392,22946,55,True,13,GK,2016-17
Willy_Caballero,0,0,0,219,134,0,0.0,2016-12-03T12:30:00Z,0,4,0,14,0,15244,3.0,1.0,0,-207,41,248,48,True,14,GK,2016-17
Thibaut_Courtois,0,17,0,73,134,1,28.6,2016-12-03T12:30:00Z,90,10,0,14,4,475361,3.0,1.0,3,19731,26398,6667,56,False,14,GK,2016-17
Joe_Hart,0,0,0,218,134,0,0.0,2016-12-03T12:30:00Z,0,4,0,14,0,48060,3.0,1.0,0,-464,14,478,53,True,14,GK,2016-17
Asmir_Begovic,0,0,0,74,134,0,0.0,2016-12-03T12:30:00Z,0,10,0,14,0,8876,3.0,1.0,0,-92,36,128,48,False,14,GK,2016-17
Claudio_Bravo,0,10,0,541,134,3,9.4,2016-12-03T12:30:00Z,90,4,0,14,1,98870,3.0,1.0,1,-5202,1374,6576,55,True,14,GK,2016-17
Boaz_Myhill,0,0,0,429,139,0,0.0,2016-12-03T15:00:00Z,0,18,0,14,0,23322,1.0,3.0,0,-1063,27,1090,42,True,14,GK,2016-17
Ben_Foster,0,20,0,430,139,1,33.4,2016-12-03T15:00:00Z,90,18,0,14,5,660058,1.0,3.0,3,26744,32436,5692,47,True,14,GK,2016-17
Ben_Hamer,0,0,0,583,137,0,0.0,2016-12-03T15:00:00Z,0,15,0,14,0,497,1.0,2.0,0,-11,13,24,45,False,14,GK,2016-17
Shay_Given,0,0,0,315,136,0,0.0,2016-12-03T15:00:00Z,0,3,0,14,0,23554,0.0,2.0,0,-454,174,628,44,True,14,GK,2016-17
Costel_Pantilimon,0,0,0,406,139,0,0.0,2016-12-03T15:00:00Z,0,19,0,14,0,19455,1.0,3.0,0,-215,98,313,43,False,14,GK,2016-17
Alex_Palmer,0,0,0,601,139,0,0.0,2016-12-03T15:00:00Z,0,18,0,14,0,960,1.0,3.0,0,358,426,68,40,True,14,GK,2016-17
Michel_Vorm,0,0,0,381,138,0,0.0,2016-12-03T15:00:00Z,0,16,0,14,0,12220,0.0,5.0,0,-167,48,215,49,True,14,GK,2016-17
Michael_Simões Domingues,0,0,0,577,137,0,0.0,2016-12-03T15:00:00Z,0,8,0,14,0,361,1.0,2.0,0,-9,6,15,44,True,14,GK,2016-17
Nick_Pope,0,0,0,471,136,0,0.0,2016-12-03T15:00:00Z,0,14,0,14,0,79770,0.0,2.0,0,-851,154,1005,40,False,14,GK,2016-17
Pau_López Sabata,0,0,0,564,138,0,0.0,2016-12-03T15:00:00Z,0,16,0,14,0,473,0.0,5.0,0,1,18,17,50,True,14,GK,2016-17
Paul_Robinson,0,12,0,472,136,2,14.2,2016-12-03T15:00:00Z,90,14,0,14,2,103014,0.0,2.0,1,3250,3971,721,40,False,14,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,132,0,0.0,2016-12-03T15:00:00Z,0,5,0,14,0,292,0.0,3.0,0,4,9,5,45,False,14,GK,2016-17
Vito_Mannone,0,0,0,339,137,0,0.0,2016-12-03T15:00:00Z,0,8,0,14,0,18190,1.0,2.0,0,-203,89,292,43,True,14,GK,2016-17
Wayne_Hennessey,0,26,1,100,132,0,21.0,2016-12-03T15:00:00Z,90,13,0,14,3,85923,0.0,3.0,7,-1462,392,1854,43,True,14,GK,2016-17
