name,assists,bonus,bps,creativity,element,fixture,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,round,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,season
Wayne_Rooney,0,0,0,0.0,161,251,0,0.0,0.0,2018-02-03T17:30:00Z,0,1,26,668436,1.0,5.0,0.0,0,-72974,10585,83559,73,False,0,26,FWD,2017-18
Oumar_Niasse,0,0,0,2.3,548,251,0,4.5,0.4,2018-02-03T17:30:00Z,77,1,26,308697,1.0,5.0,42.0,2,-3698,26621,30319,48,False,0,26,FWD,2017-18
Edward_Nketiah,0,0,0,0.0,560,251,0,0.0,0.0,2018-02-03T17:30:00Z,0,7,26,1838,1.0,5.0,0.0,0,34,189,155,50,True,0,26,FWD,2017-18
Lucas_Pérez,0,0,0,0.0,27,251,0,0.0,0.0,2018-02-03T17:30:00Z,0,7,26,6019,1.0,5.0,0.0,0,-17,8,25,74,True,0,26,FWD,2017-18
Dominic_Calvert-Lewin,0,0,24,11.7,159,251,1,6.8,31.4,2018-02-03T17:30:00Z,29,1,26,320675,1.0,5.0,25.0,5,-99104,2404,101508,52,False,0,26,FWD,2017-18
Pierre-Emerick_Aubameyang,0,0,31,7.3,616,251,1,10.0,38.6,2018-02-03T17:30:00Z,90,7,26,94852,1.0,5.0,54.0,6,93676,104896,11220,105,True,0,26,FWD,2017-18
Cenk_Tosun,0,0,2,0.5,592,251,0,0.0,0.0,2018-02-03T17:30:00Z,12,1,26,22920,1.0,5.0,1.0,1,-18663,1132,19795,72,False,0,26,FWD,2017-18
Olayinka Fredrick Oladotun_Ladapo,0,0,0,0.0,505,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,13,26,100240,1.0,1.0,0.0,0,-5735,1691,7426,45,True,0,26,FWD,2017-18
Christian_Benteke,1,0,6,26.7,134,255,0,10.8,10.6,2018-02-04T14:15:00Z,90,13,26,144389,1.0,1.0,71.0,5,10617,14282,3665,76,True,0,26,FWD,2017-18
Ayoze_Pérez,1,0,17,24.3,302,255,0,7.6,23.8,2018-02-04T14:15:00Z,79,6,26,67555,1.0,1.0,28.0,5,-6338,2202,8540,52,False,0,26,FWD,2017-18
Daryl_Murphy,0,0,0,0.0,304,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,6,26,32480,1.0,1.0,0.0,0,-276,139,415,45,False,0,26,FWD,2017-18
Dwight_Gayle,0,0,5,8.7,301,255,0,3.3,4.8,2018-02-04T14:15:00Z,90,6,26,47922,1.0,1.0,19.0,2,-3198,424,3622,61,False,0,26,FWD,2017-18
Islam_Slimani,0,0,0,0.0,212,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,6,26,20436,1.0,1.0,0.0,0,1970,3159,1189,66,False,0,26,FWD,2017-18
Keshi_Anderson,0,0,0,0.0,528,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,13,26,23124,1.0,1.0,0.0,0,-810,121,931,45,True,0,26,FWD,2017-18
Connor_Wickham,0,0,0,0.0,133,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,13,26,1630,1.0,1.0,0.0,0,-12,21,33,54,True,0,26,FWD,2017-18
Jose Luis_Mato Sanmartín,0,0,0,0.0,488,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,6,26,37086,1.0,1.0,0.0,0,-4550,1046,5596,55,False,0,26,FWD,2017-18
Aleksandar_Mitrovic,0,0,0,0.0,303,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,6,26,35496,1.0,1.0,0.0,0,-938,70,1008,47,False,0,26,FWD,2017-18
Alexander_Sørloth,0,0,0,0.0,620,255,0,0.0,0.0,2018-02-04T14:15:00Z,0,13,26,3292,1.0,1.0,0.0,0,3272,3410,138,55,True,0,26,FWD,2017-18
Fernando_Llorente,0,0,3,1.3,371,257,0,0.5,0.0,2018-02-04T16:30:00Z,1,10,26,9398,2.0,2.0,4.0,1,-233,142,375,73,False,0,26,FWD,2017-18
Harry_Kane,0,0,17,0.7,394,257,1,11.9,45.2,2018-02-04T16:30:00Z,90,10,26,2527679,2.0,2.0,73.0,4,-72328,23408,95736,129,False,0,26,FWD,2017-18
Danny_Ings,0,0,0,0.0,237,257,0,0.0,0.0,2018-02-04T16:30:00Z,0,17,26,5563,2.0,2.0,0.0,0,-92,107,199,54,True,0,26,FWD,2017-18
Vincent_Janssen,0,0,0,0.0,395,257,0,0.0,0.0,2018-02-04T16:30:00Z,0,10,26,6108,2.0,2.0,0.0,0,-18,1,19,74,False,0,26,FWD,2017-18
Roberto_Firmino,0,0,1,2.8,235,257,0,2.1,3.8,2018-02-04T16:30:00Z,90,17,26,2270476,2.0,2.0,14.0,2,-31090,49981,81071,92,True,0,26,FWD,2017-18
Dominic_Solanke,0,0,0,0.0,239,257,0,0.0,0.0,2018-02-04T16:30:00Z,0,17,26,88327,2.0,2.0,0.0,0,-1663,1847,3510,47,True,0,26,FWD,2017-18
Divock_Origi,0,0,0,0.0,238,257,0,0.0,0.0,2018-02-04T16:30:00Z,0,17,26,10355,2.0,2.0,0.0,0,-16,0,16,74,True,0,26,FWD,2017-18
Mauro_Zárate,0,0,0,0.0,419,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,5,26,1112,1.0,4.0,0.0,0,-10,2,12,54,True,0,26,FWD,2017-18
Michy_Batshuayi,0,0,0,0.0,113,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,18,26,33310,1.0,4.0,0.0,0,-8451,198,8649,81,False,0,26,FWD,2017-18
Michael_Folivi,0,0,0,0.0,581,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,5,26,10470,1.0,4.0,0.0,0,-510,74,584,45,True,0,26,FWD,2017-18
Andre_Gray,0,0,3,0.0,92,259,0,0.0,0.0,2018-02-05T20:00:00Z,1,5,26,96279,1.0,4.0,0.0,1,-12043,1004,13047,63,True,0,26,FWD,2017-18
Troy_Deeney,0,0,29,37.8,417,259,1,10.6,34.8,2018-02-05T20:00:00Z,90,5,26,20520,1.0,4.0,33.0,6,-223,478,701,63,True,0,26,FWD,2017-18
Álvaro_Morata,0,0,0,0.0,472,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,18,26,494180,1.0,4.0,0.0,0,-46640,368,47008,104,False,0,26,FWD,2017-18
Diego_Da Silva Costa,0,0,0,0.0,114,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,18,26,19611,1.0,4.0,0.0,0,-40,5,45,95,False,0,26,FWD,2017-18
Jerome_Sinclair,0,0,0,0.0,499,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,5,26,9045,1.0,4.0,0.0,0,-4,197,201,49,True,0,26,FWD,2017-18
Olivier_Giroud,0,0,-1,10.6,25,259,0,5.3,5.8,2018-02-05T20:00:00Z,26,18,26,100156,1.0,4.0,37.0,1,43505,46633,3128,82,False,0,26,FWD,2017-18
Stefano_Okaka,0,0,0,0.0,418,259,0,0.0,0.0,2018-02-05T20:00:00Z,0,5,26,19314,1.0,4.0,0.0,0,-214,109,323,53,True,0,26,FWD,2017-18
Pierre-Emerick_Aubameyang,0,0,4,2.7,616,269,0,0.8,1.4,2018-02-10T12:30:00Z,90,17,27,326792,0.0,1.0,4.0,2,225384,235198,9814,105,False,0,27,FWD,2017-18
Vincent_Janssen,0,0,0,0.0,395,269,0,0.0,0.0,2018-02-10T12:30:00Z,0,1,27,6101,0.0,1.0,0.0,0,-11,3,14,74,True,0,27,FWD,2017-18
Fernando_Llorente,0,0,0,0.0,371,269,0,0.0,0.0,2018-02-10T12:30:00Z,0,1,27,9393,0.0,1.0,0.0,0,-101,289,390,73,True,0,27,FWD,2017-18
Harry_Kane,0,0,21,3.8,394,269,1,8.8,38.6,2018-02-10T12:30:00Z,90,1,27,2541567,0.0,1.0,46.0,6,3258,57119,53861,128,True,0,27,FWD,2017-18
Edward_Nketiah,0,0,0,0.0,560,269,0,0.0,0.0,2018-02-10T12:30:00Z,0,17,27,1943,0.0,1.0,0.0,0,3,269,266,50,False,0,27,FWD,2017-18
Danny_Welbeck,0,0,3,0.8,26,269,0,0.1,0.2,2018-02-10T12:30:00Z,4,17,27,40705,0.0,1.0,0.0,1,-820,72,892,73,False,0,27,FWD,2017-18
Lucas_Pérez,0,0,0,0.0,27,269,0,0.0,0.0,2018-02-10T12:30:00Z,0,17,27,6023,0.0,1.0,0.0,0,-25,5,30,74,False,0,27,FWD,2017-18
Alexandre_Lacazette,0,0,-6,1.6,28,269,0,0.8,0.0,2018-02-10T12:30:00Z,25,17,27,404721,0.0,1.0,10.0,1,-59092,2223,61315,102,False,0,27,FWD,2017-18
Glenn_Murray,0,0,5,40.5,71,267,0,5.4,2.0,2018-02-10T15:00:00Z,70,15,27,157058,1.0,1.0,11.0,2,30338,39583,9245,57,False,0,27,FWD,2017-18
Javier_Hernández Balcázar,0,1,33,4.4,487,270,1,7.3,41.2,2018-02-10T15:00:00Z,87,18,27,429832,0.0,2.0,27.0,7,30322,39083,8761,67,True,0,27,FWD,2017-18
Jürgen_Locadia,0,0,0,0.0,604,267,0,0.0,0.0,2018-02-10T15:00:00Z,0,15,27,964,1.0,1.0,0.0,0,493,607,114,60,False,0,27,FWD,2017-18
Julien_Ngoy,0,0,0,0.0,562,267,0,0.0,0.0,2018-02-10T15:00:00Z,0,3,27,35371,1.0,1.0,0.0,0,-3809,187,3996,45,True,0,27,FWD,2017-18
Jordan_Hugill,0,0,2,0.0,622,270,0,0.0,0.0,2018-02-10T15:00:00Z,2,18,27,1264,0.0,2.0,0.0,1,136,365,229,55,True,0,27,FWD,2017-18
Jordan_Ayew,0,0,18,25.2,373,268,0,12.4,16.0,2018-02-10T15:00:00Z,90,4,27,791048,0.0,1.0,83.0,2,102614,139028,36414,54,True,0,27,FWD,2017-18
Jerome_Sinclair,0,0,0,0.0,499,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,20,27,9344,0.0,2.0,0.0,0,133,424,291,49,False,0,27,FWD,2017-18
Keshi_Anderson,0,0,0,0.0,528,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,7,27,22284,1.0,3.0,0.0,0,-854,109,963,45,False,0,27,FWD,2017-18
Christian_Benteke,1,0,11,14.6,134,262,0,9.3,6.6,2018-02-10T15:00:00Z,90,7,27,144020,1.0,3.0,72.0,5,-1015,7459,8474,76,False,0,27,FWD,2017-18
Cenk_Tosun,0,0,0,0.0,592,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,6,27,16372,1.0,3.0,0.0,0,-6735,1509,8244,70,True,0,27,FWD,2017-18
Ashley_Fletcher,0,0,0,0.0,459,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,18,27,19084,0.0,2.0,0.0,0,-201,178,379,45,True,0,27,FWD,2017-18
Ashley_Barnes,0,0,9,12.8,93,268,0,3.4,7.2,2018-02-10T15:00:00Z,90,16,27,53931,0.0,1.0,14.0,2,-1083,4215,5298,52,False,0,27,FWD,2017-18
Antonio_Martinez Lopez,0,0,0,0.0,567,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,18,27,2845,0.0,2.0,0.0,0,-618,11,629,50,True,0,27,FWD,2017-18
Andy_Carroll,0,0,0,0.0,457,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,18,27,15492,0.0,2.0,0.0,0,-1873,75,1948,57,True,0,27,FWD,2017-18
Chris_Wood,0,0,0,0.0,518,268,0,0.0,0.0,2018-02-10T15:00:00Z,0,16,27,33794,0.0,1.0,0.0,0,-1469,54,1523,62,False,0,27,FWD,2017-18
Enner_Valencia,0,0,0,0.0,460,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,18,27,1774,0.0,2.0,0.0,0,-6,17,23,50,True,0,27,FWD,2017-18
Dominic_Calvert-Lewin,0,0,0,0.0,159,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,6,27,312629,1.0,3.0,0.0,0,-9158,24104,33262,52,True,0,27,FWD,2017-18
Diafra_Sakho,0,0,0,0.0,458,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,18,27,10363,0.0,2.0,0.0,0,-439,6,445,55,True,0,27,FWD,2017-18
Connor_Wickham,0,0,0,0.0,133,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,7,27,1662,1.0,3.0,0.0,0,1,47,46,54,False,0,27,FWD,2017-18
Sandro_Ramírez,0,0,0,0.0,160,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,6,27,20490,1.0,3.0,0.0,0,-331,1,332,70,True,0,27,FWD,2017-18
Sam_Vokes,0,0,5,23.8,91,268,0,3.3,0.0,2018-02-10T15:00:00Z,80,16,27,112501,0.0,1.0,10.0,2,490,2785,2295,57,False,0,27,FWD,2017-18
Sam_Baldock,0,0,0,0.0,73,267,0,0.0,0.0,2018-02-10T15:00:00Z,0,15,27,1601,1.0,1.0,0.0,0,-4,77,81,49,False,0,27,FWD,2017-18
Stefano_Okaka,0,0,0,0.0,418,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,20,27,19299,0.0,2.0,0.0,0,-99,302,401,53,False,0,27,FWD,2017-18
Saido_Berahino,0,0,2,1.3,349,267,0,1.5,0.0,2018-02-10T15:00:00Z,45,3,27,14084,1.0,1.0,14.0,1,-48,237,285,56,True,0,27,FWD,2017-18
Peter_Crouch,0,0,0,0.0,347,267,0,0.0,0.0,2018-02-10T15:00:00Z,0,3,27,170263,1.0,1.0,0.0,0,-11941,5434,17375,49,True,0,27,FWD,2017-18
Wilfried_Bony,0,0,0,0.0,542,268,0,0.0,0.0,2018-02-10T15:00:00Z,0,4,27,8190,0.0,1.0,0.0,0,-1718,72,1790,57,True,0,27,FWD,2017-18
Wayne_Rooney,0,0,11,6.7,161,262,0,2.1,6.2,2018-02-10T15:00:00Z,90,6,27,611973,1.0,3.0,8.0,2,-58274,17035,75309,73,True,0,27,FWD,2017-18
Troy_Deeney,0,0,3,2.9,417,270,0,2.0,7.0,2018-02-10T15:00:00Z,90,20,27,24067,0.0,2.0,10.0,2,3147,4539,1392,63,False,0,27,FWD,2017-18
Tomer_Hemed,0,0,0,0.0,72,267,0,0.0,0.0,2018-02-10T15:00:00Z,0,15,27,65224,1.0,1.0,0.0,0,-1523,4211,5734,47,False,0,27,FWD,2017-18
Tammy_Abraham,0,0,3,11.5,374,268,0,5.2,2.4,2018-02-10T15:00:00Z,16,4,27,206068,0.0,1.0,38.0,1,-6080,6665,12745,54,True,0,27,FWD,2017-18
Mame Biram_Diouf,0,0,-1,4.8,348,267,0,4.5,0.0,2018-02-10T15:00:00Z,90,3,27,179371,1.0,1.0,40.0,2,-18596,5685,24281,54,True,0,27,FWD,2017-18
Leonardo_Ulloa,0,0,3,10.8,210,267,0,1.6,5.6,2018-02-10T15:00:00Z,19,15,27,23978,1.0,1.0,0.0,1,779,3054,2275,48,False,0,27,FWD,2017-18
Mauro_Zárate,0,0,0,0.0,419,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,20,27,1108,0.0,2.0,0.0,0,-6,4,10,54,False,0,27,FWD,2017-18
Oumar_Niasse,1,3,41,25.4,548,262,1,14.2,60.2,2018-02-10T15:00:00Z,90,6,27,325206,1.0,3.0,56.0,12,14133,41484,27351,48,True,0,27,FWD,2017-18
Oliver_McBurnie,0,0,0,0.0,372,268,0,0.0,0.0,2018-02-10T15:00:00Z,0,4,27,167995,0.0,1.0,0.0,0,-19370,427,19797,46,True,0,27,FWD,2017-18
Olayinka Fredrick Oladotun_Ladapo,0,0,0,0.0,505,262,0,0.0,0.0,2018-02-10T15:00:00Z,0,7,27,93700,1.0,3.0,0.0,0,-6770,182,6952,45,False,0,27,FWD,2017-18
Nahki_Wells,0,0,5,0.0,185,268,0,1.0,2.0,2018-02-10T15:00:00Z,9,16,27,3128,0.0,1.0,8.0,1,53,216,163,49,False,0,27,FWD,2017-18
Michael_Folivi,0,0,0,0.0,581,270,0,0.0,0.0,2018-02-10T15:00:00Z,0,20,27,9944,0.0,2.0,0.0,0,-536,106,642,45,False,0,27,FWD,2017-18
Andre_Gray,0,0,2,1.0,92,270,0,0.3,0.4,2018-02-10T15:00:00Z,8,20,27,89569,0.0,2.0,2.0,1,-7099,2372,9471,63,False,0,27,FWD,2017-18
Alexander_Sørloth,0,0,12,43.9,620,262,0,11.3,25.8,2018-02-10T15:00:00Z,90,7,27,4754,1.0,3.0,43.0,2,1390,1839,449,55,False,0,27,FWD,2017-18
Lukas_Nmecha,0,0,0,0.0,627,264,0,0.0,0.0,2018-02-10T17:30:00Z,0,9,27,0,1.0,5.0,0.0,0,0,0,0,45,True,0,27,FWD,2017-18
Sergio_Agüero,0,3,102,14.6,257,264,4,27.2,137.0,2018-02-10T17:30:00Z,90,9,27,1681474,1.0,5.0,120.0,21,-39600,46517,86117,119,True,0,27,FWD,2017-18
Shinji_Okazaki,0,0,0,0.0,211,264,0,0.0,0.0,2018-02-10T17:30:00Z,0,11,27,234136,1.0,5.0,0.0,0,-45608,2352,47960,54,False,0,27,FWD,2017-18
Jamie_Vardy,0,0,24,1.0,209,264,1,7.2,35.0,2018-02-10T17:30:00Z,90,11,27,1008454,1.0,5.0,36.0,5,-18675,57082,75757,86,False,1,27,FWD,2017-18
Gabriel Fernando_de Jesus,0,0,0,0.0,259,264,0,0.0,0.0,2018-02-10T17:30:00Z,0,9,27,263511,1.0,5.0,0.0,0,-6284,148,6432,99,True,0,27,FWD,2017-18
Fousseni_Diabaté,0,0,8,6.0,601,264,0,0.8,2.2,2018-02-10T17:30:00Z,61,11,27,7945,1.0,5.0,0.0,2,2634,3680,1046,50,False,0,27,FWD,2017-18
Kelechi_Iheanacho,0,0,3,3.5,258,264,0,0.4,0.4,2018-02-10T17:30:00Z,28,11,27,36209,1.0,5.0,0.0,1,1228,2013,785,65,False,0,27,FWD,2017-18
Collin_Quaner,0,0,3,2.3,186,263,0,0.7,2.4,2018-02-11T12:00:00Z,25,2,27,310825,1.0,4.0,2.0,1,634,15372,14738,46,True,0,27,FWD,2017-18
Steve_Mounie,2,3,53,16.3,188,263,1,10.7,54.0,2018-02-11T12:00:00Z,90,2,27,43834,1.0,4.0,37.0,15,-961,818,1779,57,True,0,27,FWD,2017-18
Joshua_King,0,0,3,2.5,51,263,0,0.8,3.4,2018-02-11T12:00:00Z,32,8,27,64608,1.0,4.0,2.0,1,4295,5679,1384,70,False,0,27,FWD,2017-18
Jermain_Defoe,0,0,0,0.0,52,263,0,0.0,0.0,2018-02-11T12:00:00Z,0,8,27,72681,1.0,4.0,0.0,0,-646,64,710,76,False,0,27,FWD,2017-18
Callum_Wilson,0,0,-2,5.2,48,263,0,1.5,7.4,2018-02-11T12:00:00Z,90,8,27,589936,1.0,4.0,2.0,2,67116,101150,34034,60,False,0,27,FWD,2017-18
Lys_Mousset,0,0,1,1.3,50,263,0,3.1,1.8,2018-02-11T12:00:00Z,25,8,27,13545,1.0,4.0,28.0,0,5106,6143,1037,49,False,1,27,FWD,2017-18
Benik_Afobe,0,0,0,0.0,49,263,0,0.0,0.0,2018-02-11T12:00:00Z,0,8,27,9791,1.0,4.0,0.0,0,-353,1,354,57,False,0,27,FWD,2017-18
Laurent_Depoitre,0,0,0,0.0,187,263,0,0.0,0.0,2018-02-11T12:00:00Z,0,2,27,215213,1.0,4.0,0.0,0,-73395,1310,74705,53,True,0,27,FWD,2017-18
Daryl_Murphy,0,0,0,0.0,304,265,0,0.0,0.0,2018-02-11T14:15:00Z,0,12,27,33364,0.0,1.0,0.0,0,-361,193,554,45,True,0,27,FWD,2017-18
Ayoze_Pérez,0,0,10,8.1,302,265,0,1.8,8.6,2018-02-11T14:15:00Z,90,12,27,66560,0.0,1.0,1.0,2,-1444,4918,6362,52,True,0,27,FWD,2017-18
Aleksandar_Mitrovic,0,0,0,0.0,303,265,0,0.0,0.0,2018-02-11T14:15:00Z,0,12,27,34587,0.0,1.0,0.0,0,-917,41,958,47,True,0,27,FWD,2017-18
Marcus_Rashford,0,0,0,0.0,284,265,0,0.0,0.0,2018-02-11T14:15:00Z,0,13,27,333464,0.0,1.0,0.0,0,-18973,4300,23273,74,False,0,27,FWD,2017-18
Jose Luis_Mato Sanmartín,0,0,2,2.8,488,265,0,0.4,0.0,2018-02-11T14:15:00Z,10,12,27,32523,0.0,1.0,2.0,1,-4688,723,5411,55,True,0,27,FWD,2017-18
Zlatan_Ibrahimovic,0,0,0,0.0,523,265,0,0.0,0.0,2018-02-11T14:15:00Z,0,13,27,8945,0.0,1.0,0.0,0,-172,67,239,95,False,0,27,FWD,2017-18
Islam_Slimani,0,0,0,0.0,212,265,0,0.0,0.0,2018-02-11T14:15:00Z,0,12,27,20406,0.0,1.0,0.0,0,-143,1243,1386,66,True,0,27,FWD,2017-18
